,word,count
11124,ela...@anabialg,1
11125,dias!#quarentena..,1
11126,determina,1
11127,favor.#fiqueemcasa,1
11128,caso:,1
11129,magrela,1
11130,#quarentena?????,1
11131,bdc,1
11132,tran..,1
11133,#querosair,1
11134,@netflixpelis,1
11135,@netflixes,1
11136,@chenetflix,1
11137,@netflixlat,1
11138,quarentenaflix,1
11139,cancelaremos,1
11140,desigualdades,1
11141,refletindo,1
11142,#fiqueemcasaeu,1
11143,@smithnathii,1
11144,trataram,1
11145,''agradeco,1
11146,marchesin:,1
11147,agustin,1
11148,intuicao,1
11149,topa??,1
11150,imune!,1
11151,coreos,1
11152,pande..,1
11153,estetica..,1
11154,segue!!!,1
11155,proa,1
11156,dnv..,1
11157,bv,1
11158,divers..,1
11159,#pintas..,1
11160,#sinais,1
11161,#vempraquarentena,1
11162,#pb,1
11163,?#bp,1
11164,check,1
11165,admitam,1
11166,competentes,1
11167,histerismo,1
11168,agorame,1
11169,tieta..,1
11170,asistir,1
11171,wally,1
11172,moral!,1
11173,irritado,1
11174,reflexivas,1
11175,deixava,1
11176,antiguidade,1
11177,distracao.#anime,1
11178,otina,1
11179,locura,1
11180,axe?,1
11181,#comofaz,1
11182,coleg..,1
11183,proximo....#ficaemcasa,1
11184,lokoooo,1
11185,crentaiada,1
11186,#fail,1
11187,tuitando,1
11188,casa!edicao,1
11189,#dia1por,1
11190,agoraabrace,1
11191,videoconferencias,1
11192,aparicoes,1
11193,veio',1
11194,close,1
11195,transmissibil..,1
11196,retome,1
11197,funcionara,1
11198,ovelha,1
11199,tchurma,1
11200,cer..,1
11201,florida,1
11202,casado???,1
11203,girafales,1
11204,descobriu,1
11205,beije,1
11206,20:00,1
11207,desconfiados,1
11208,leproso,1
11209,tossidinha,1
11210,001,1
11211,@pef,1
11212,atchim,1
11213,@delimagabs,1
11214,piora..,1
11215,acelerado,1
11216,gratuita..,1
11217,#hangoutsmeet,1
11218,#googlecloud,1
11219,hen???,1
11220,roler,1
11221,sexting..,1
11222,telominha..,1
11223,cantarolar,1
11224,inexplicaveis,1
11225,comecar...,1
11226,#tutorial,1
11227,quarentena?daqui,1
11228,usou,1
11229,proximo.boa,1
11230,proteja...,1
11231,cinema...o,1
11232,informacoes!!!#homeoffice..,1
11233,adm,1
11234,casa.???interessados,1
11235,elba,1
11236,resultado...#segundou,1
11237,idris,1
11238,investir,1
11239,ambientais,1
11240,videoconferencia!em,1
11241,mobilidade,1
11242,#segundaligadajusticasdv..,1
11243,adivinhar,1
11244,ajudam,1
11245,opo..,1
11246,@weasy,1
11247,#america..,1
11248,coloca-se,1
11249,@ingredwente,1
11250,@aagurgel,1
11251,sabeapena..,1
11252,cabeloa,1
11253,"46,2-",1
11254,com:-,1
11255,perguntinh..,1
11256,perfeitos.????????sonh..,1
11257,#runbts,1
11258,aqui...ia,1
11259,catastr..,1
11260,??????????????????????saiba,1
11261,simples!,1
11262,poxannn,1
11263,cachorros..,1
11264,ouse,1
11265,prank,1
11266,lifert,1
11267,insustentavel,1
11268,fake...#covid19,1
11269,patetico.#fiqueemcasa,1
11270,pifio,1
11271,democracia,1
11272,vida???#coronafest,1
11273,serio!#quarentena,1
11274,revela,1
11275,#jorgejesus,1
11276,viajaram,1
11277,politicaao,1
11278,fazerem..,1
11279,caminhoneiros,1
11280,#grevedoscaminhoneiros,1
11281,desinstalarei,1
11282,malucos!..,1
11283,pud..,1
11284,holanda!!!,1
11285,!alunos,1
11286,#bolsonarodayeufui,1
11287,rato,1
11288,neh?,1
11289,mentiu,1
11290,admitir,1
11291,hj.......#civid19,1
11292,tossi,1
11293,abencoe!,1
11294,mister!??,1
11295,tudo#quarentena,1
11296,pres..,1
11297,1k,1
11298,uva,1
11299,chupando,1
11300,?..#coronavirus,1
11301,#cronavirus??,1
11302,recebia,1
11303,"jeito,??#coronavirus",1
11304,bbba,1
11305,brigandi,1
11306,graos?..,1
11307,6.432,1
11308,#01:,1
11309,suspiro,1
11310,insensato,1
11311,vulneraveis.de,1
11312,casa!auto-isolamento,1
11313,impactado?sera,1
11314,#covid2019ptquem,1
11315,''''pre'''',1
11316,'aulas,1
11317,arrasta...#covid19,1
11318,convence,1
11319,divida,1
11320,ancestral,1
11321,tutela,1
11322,corona.#fiqueemcasa,1
11323,ganham,1
11324,facil!,1
11325,device,1
11326,own,1
11327,bring,1
11328,#byod,1
11329,visky,1
11330,#verdadessecretas,1
11331,@rainercadete,1
11332,terno,1
11333,bandidos,1
11334,ferias#fiqueemcasa,1
11335,@chell,1
11336,vayrusss,1
11337,lazarenta,1
11338,chorar!,1
11339,transforma,1
11340,moita...e,1
11341,#quarentena?aki,1
11342,voce?se,1
11343,dele.e,1
11344,capitolio,1
11345,isolou,1
11346,patas,1
11347,levantando,1
11348,influences,1
11349,#2020,1
11350,#saopaulo#coronavarius,1
11351,..#coronavirusnobrasil,1
11352,#2019s,1
11353,tae,1
11354,ano..sfd.,1
11355,pse.,1
11356,tem!,1
11357,casa???#quarentena??????????????,1
11358,anime,1
11359,ordem?,1
11360,pra:?,1
11361,juan,1
11362,don,1
11363,caralho??tem,1
11364,virus?#quarentena,1
11365,adiados,1
11366,terem,1
11367,baralho!,1
11368,adiadas:?ah,1
11369,uhu,1
11370,?certissimo,1
11371,adiadas:,1
11372,sobrevivo??,1
11373,segurem,1
11374,adiem,1
11375,????????#bolsonarodayeufui,1
11376,amigosas,1
11377,empressa:,1
11378,pessoas.eu,1
11379,#coronavirus????,1
11380,feriasfique,1
11381,administrativas,1
11382,ufg,1
11383,doer,1
11384,@rtp1?,1
11385,pop?#covid19nasfavelas,1
11386,masturbacao#quarentena,1
11387,trba..,1
11388,aguaalcool,1
11389,sozinhos,1
11390,fumem,1
11391,beck,1
11392,??nada,1
11393,maconheiros,1
11394,?tunel,1
11395,melhor'',1
11396,trat..,1
11397,acompanharam,1
11398,seguranca!,1
11399,volt..,1
11400,tossemundo,1
11401,peidoshoje,1
11402,#internacional,1
11403,esperanca...,1
11404,@fravenriq,1
11405,pizzas,1
11406,#lacta..,1
11407,...#fabiomaltez,1
11408,lactaoficial,1
11409,stellas#quarentena,1
11410,rupaula,1
11411,conscienciosos,1
11412,acordarmos,1
11413,palmas,1
11414,nisto,1
11415,desenhei,1
11416,disseram,1
11417,froes,1
11418,#mengaoaovivo,1
11419,mengao,1
11420,malta,1
11421,maldade!,1
11422,burro..,1
11423,#brasilurgente,1
11424,#baking,1
11425,#yummy,1
11426,susana.maria.garcia,1
11427,faltara,1
11428,fresco,1
11429,@gugachacra,1
11430,#davidguetta,1
11431,guetta,1
11432,significasse,1
11433,noite!com,1
11434,defendia,1
11435,penelopecruzoficial,1
11436,atuar,1
11437,#atriz,1
11438,#apresentadora,1
11439,leme,1
11440,??nao,1
11441,??estar,1
11442,informativos,1
11443,??blocos,1
11444,??spotify,1
11445,fazer?netflix,1
11446,#stayhomeo,1
11447,mood:,1
11448,#feriado,1
11449,nessa..,1
11450,vazios?,1
11451,casa!#repost,1
11452,ig?,1
11453,morrer...,1
11454,?#stayhome,1
11455,@twitter,1
11456,@vitoriasc1922,1
11457,peralta,1
11458,escondido,1
11459,holt,1
11460,brooklin99,1
11461,doerem,1
11462,obrigada!,1
11463,bati!,1
11464,@dntwit,1
11465,enfim...#stayhome,1
11466,absoluta,1
11467,sabe!#stayhome,1
11468,verm..,1
11469,#sabado,1
11470,pneumologista,1
11471,@marianamm9,1
11472,hi5,1
11473,#vagasdetrabalho..,1
11474,#rendaextra,1
11475,#trabalharemcasa,1
11476,#trabalhoemcasa,1
11477,#renda,1
11478,aqui...#staythefuckhome,1
11479,cidade..,1
11480,afinal...ja,1
11481,imune.quando,1
11482,banco?,1
11483,uber?e,1
11484,quarentena?e,1
11485,taxista,1
11486,pensando:como,1
11487,passageiros,1
11488,cruzeiros,1
11489,#rendaextraemcasa,1
11490,videogame...,1
11491,casas..,1
11492,aleatorio,1
11493,preciosidade,1
11494,arrumacoes,1
11495,bicep,1
11496,corpinho..,1
11497,ginasio,1
11498,impossibilidade,1
11499,lembran..,1
11500,annalewandowskahpba,1
11501,klara,1
11502,lewandowski,1
11503,#viruscoronaupdate,1
11504,elucidava...#virus,1
11505,@billgates,1
11506,procurou,1
11507,#r49,1
11508,proibicao,1
11509,#compartilhamentos,1
11510,eu.#gowork,1
11511,pi,1
11512,lindas..,1
11513,tomar?,1
11514,viste,1
11515,@divaninte,1
11516,@beatrizcosta077,1
11517,permanecerem,1
11518,lagoas,1
11519,tranquilizar:..,1
11520,vivida!aqui,1
11521,azafama,1
11522,respirar,1
11523,catari..,1
11524,mariaaugustabaguiar,1
11525,?migasdosk8,1
11526,indeterminado.....e,1
11527,??#covid19#quarentena#italiaviva,1
11528,3-14,1
11529,viraliza,1
11530,cesto,1
11531,#hospital,1
11532,?#wilson?,1
11533,hanks,1
11534,pontos,1
11535,publicamos,1
11536,desporto,1
11537,preparados'',1
11538,gates:,1
11539,''bill,1
11540,'cc:,1
11541,port..,1
11542,fins,1
11543,lindos,1
11544,carvalhido,1
11545,quarto.#stayhome,1
11546,2020lembra,1
11547,fec..,1
11548,eliminadas,1
11549,fm20.#stayhome,1
11550,"posteriori,..",1
11551,criticado,1
11552,respeitados,1
11553,acontecimentos:,1
11554,centimo,1
11555,nonio,1
11556,reminder,1
11557,cobr..,1
11558,boicote,1
11559,rolaria,1
11560,destilarias,1
11561,cachacarias,1
11562,please!??,1
11563,#quarentena?!recomendacoes,1
11564,livra,1
11565,sitios,1
11566,olho!,1
11567,quiet,1
11568,#vinho,1
11569,soares#fcporto,1
11570,@vostpt,1
11571,@anafmreis13,1
11572,#soudev,1
11573,dev!,1
11574,car..,1
11575,santos:,1
11576,aprenda!,1
11577,entretenha,1
11578,melhor!nao,1
11579,utilize,1
11580,senhorim,1
11581,canas,1
11582,#quintadaramalhosa,1
11583,#patriciasantoswinemaker,1
11584,place,1
11585,europa?,1
11586,primeiras,1
11587,governo?,1
11588,''manifestacao,1
11589,'nera,1
11590,adquirir,1
11591,relacoes,1
11592,educar,1
11593,casa...#homeoffice..,1
11594,aldi,1
11595,stand-by,1
11596,licenciatura,1
11597,combatendo,1
11598,bbc,1
11599,valorizado,1
11600,denegrir,1
11601,#coronaday..,1
11602,dica.#coronavirusbrasil,1
11603,favor'',1
11604,desobediencia,1
11605,diferente?,1
11606,colaborando..,1
11607,tempo?#stayhome,1
11608,passas,1
11609,bola!,1
11610,arranjou,1
11611,reymao,1
11612,tomas,1
11613,galer..,1
11614,??fiquem,1
11615,#unidoscontraacorona,1
11616,#sundaymood,1
11617,ten..,1
11618,fogos.'',1
11619,australia?,1
11620,ano?,1
11621,'''entao,1
11622,alex,1
11623,telles,1
11624,personalizados,1
11625,''foda-se'',1
11626,#sabadou,1
11627,afi..,1
11628,mtos,1
11629,photoshop,1
11630,caixa?,1
11631,"1,50?",1
11632,un,1
11633,lembram-se,1
11634,#jasouhomeoffice..,1
11635,ressaltando,1
11636,@co11ectadas,1
11637,profunda,1
11638,percepcao,1
11639,controlando,1
11640,perguntam,1
11641,'????,1
11642,2020o,1
11643,hoje#fcporto,1
11644,corrupcao,1
11645,lgbti,1
11646,tchan,1
11647,pool,1
11648,??#assistentevirtual,1
11649,contratar,1
11650,jah!,1
11651,horrores,1
11652,aceito..,1
11653,tamto,1
11654,@gabriellaract,1
11655,bacon!!!,1
11656,essa?!?!?,1
11657,@renatobacon,1
11658,#fodase,1
11659,#diadofodase,1
11660,empregador,1
11661,#domingodetremurasdv,1
11662,daq..,1
11663,dragao!,1
11664,defesas,1
11665,corona?atleta,1
11666,#garay,1
11667,base!,1
11668,comercial..,1
11669,trabalho-,1
11670,cama-,1
11671,#homeoffice:-,1
11672,treino..,1
11673,refeicoes,1
11674,#benalmadena,1
11675,#yomequedo,1
11676,#yomequedoenmicasa,1
11677,#quarentena?#stayathome,1
11678,entidade,1
11679,estourar-lhe,1
11680,miolos!,1
11681,@upfbarcelona,1
11682,solidariedade.nao,1
11683,recolhido,1
11684,incluir,1
11685,?10,1
11686,descubra,1
11687,animem,1
11688,sina..,1
11689,"senso,educacao,carater",1
11690,cerrada,1
11691,portuguesa..,1
11692,#covid19portugal,1
11693,#vemcomsmigol,1
11694,#saivirus,1
11695,#entocado,1
11696,#roquinho,1
11697,esquecida,1
11698,armario:'e,1
11699,melchior,1
11700,azedou!,1
11701,choram,1
11702,atualmente..,1
11703,andrea,1
11704,despertou,1
11705,extinguindo,1
11706,ganhador,1
11707,tbem,1
11708,importar,1
11709,bastava,1
11710,#coronavirussaiba,1
11711,#ncov2019,1
11712,sanitaria!!!,1
11713,ps:..,1
11714,transmitido,1
11715,#homeoffice.#corona,1
11716,semanas..,1
11717,caue,1
11718,california,1
11719,moura,1
11720,#rj..,1
11721,#saopedro,1
11722,#arraial,1
11723,provisoriamente,1
11724,enfrentar..,1
11725,define,1
11726,portugal:,1
11727,coronavirus.#bolsonaro..,1
11728,wajngarten,1
11729,foto's,1
11730,criola,1
11731,compensacao,1
11732,17:49,1
11733,ansioso,1
11734,analisar,1
11735,#napoli..,1
11736,lel..,1
11737,#trabalhoremoto.aqui,1
11738,sujo,1
11739,todoist,1
11740,honrosa,1
11741,mencao,1
11742,repito..,1
11743,imagineisentir,1
11744,voceeu,1
11745,solidaopensando,1
11746,libertadores?se,1
11747,fazersem,1
11748,insalubridade,1
11749,acrescimo,1
11750,externa,1
11751,ant..,1
11752,custume,1
11753,#remotefirst..,1
11754,sabe:,1
11755,headset,1
11756,distribuicao:,1
11757,secrecao,1
11758,@29mafalda,1
11759,quas..,1
11760,#remotework..,1
11761,#softwaredeveloper,1
11762,#codeigniter,1
11763,#vuejs,1
11764,#javascript,1
11765,#php,1
11766,#programmer,1
11767,#webdev,1
11768,#coronovarius,1
11769,julgava,1
11770,popularizacao,1
11771,#fakenews..,1
11772,abuse,1
11773,contraido,1
11774,twitter...,1
11775,#suspeita..,1
11776,inchados,1
11777,"alergica,acordo",1
11778,lascada??tenho,1
11779,responsabili..,1
11780,#tech,1
11781,cafeeeeeeeeeeeeee,1
11782,#bolsadevalores,1
11783,promete,1
11784,australia,1
11785,#tomhanks,1
11786,incognita,1
11787,bares..,1
11788,propaladas,1
11789,conspiracoes,1
11790,divirta-se,1
11791,ponto:,1
11792,"espirando,nariz",1
11793,dia.vou,1
11794,go-global,1
11795,apanhar,1
11796,catequista,1
11797,disse:,1
11798,catequese,1
11799,??elimina,1
11800,50?,1
11801,@brucebarbosa88,1
11802,@ouroditolo,1
11803,@raphafigueredo,1
11804,..????????,1
11805,homebroker..,1
11806,"#tribunaisdejustica,..",1
11807,#faculdades,1
11808,#escolas,1
11809,cobramos,1
11810,rua.#quarentena,1
11811,afetar,1
11812,avaliacao,1
11813,curandeira,1
11814,curou,1
11815,adiantou,1
11816,porem:,1
11817,quarentena?#coronavirusbrasil,1
11818,onlinecoronavirus:,1
11819,burros,1
11820,facto,1
11821,?isolamento,1
11822,promovam,1
11823,decretadas,1
11824,escrevo,1
11825,isso.#coronavirusbrasil,1
11826,pera..,1
11827,todo?,1
11828,exposicao,1
11829,tecnologica,1
11830,fizeram..,1
11831,baloo,1
11832,2020#dolar5,1
11833,2019-ncov,1
11834,lambedor,1
11835,milagrosas,1
11836,crescendo,1
11837,@lauraabcarvalho,1
11838,remoto..,1
11839,corrida,1
11840,diagnosticada,1
11841,#circuitbreaker,1
11842,#obriga,1
11843,proferiu,1
11844,#tjdft,1
11845,tjdft:,1
11846,juris,1
11847,#bolsa,1
11848,impulso,1
11849,#megachama,1
11850,#covid19rj,1
11851,kkkkk#covid19,1
11852,ilhas,1
11853,bangalo,1
11854,#vaimundo,1
11855,??italianos,1
11856,travar,1
11857,uol,1
11858,@tilt,1
11859,pens..,1
11860,outros?,1
11861,granadas,1
11862,partidos,1
11863,apressadinhas,1
11864,raquel's,1
11865,#maratona..,1
11866,#sicilia,1
11867,maldivas..,1
11868,spring,1
11869,para...#coronavirus,1
11870,break,1
11871,invadir,1
11872,#mtst,1
11873,partilhas,1
11874,hospedes..,1
11875,solicitacoes,1
11876,janelas:,1
11877,alegram,1
11878,#coronavirusportugal,1
11879,#euficonacasa,1
11880,abracamos,1
11881,afastarmos,1
11882,outros..,1
11883,cumprido,1
11884,falouuu,1
11885,estamos?,1
11886,#coronavirusitaly,1
11887,#coronials,1
11888,#higiene,1
11889,rv,1
11890,@fabioreycosta1,1
11891,lerem,1
11892,sobrio,1
11893,cruel,1
11894,#mequedoencasa..,1
11895,estetica,1
11896,comerciais,1
11897,cauteloso,1
11898,#feedly,1
11899,#takeresponsibility#stopcoronavirus,1
11900,#quedateencasa#stayathome,1
11901,release,1
11902,??...,1
11903,blu-ray,1
11904,brasil....,1
11905,@bruno,1
11906,@edinho,1
11907,aparecerao,1
11908,elroca,1
11909,ministros..,1
11910,@damaresalves,1
11911,#labradores..,1
11912,#labradors,1
11913,#dogs,1
11914,#exageroourealidade,1
11915,protecao!#coronavirus,1
11916,jardim.#stayhome,1
11917,isolamento-,1
11918,aleluia,1
11919,fifa98,1
11920,contiverem,1
11921,cientificas,1
11922,molecada,1
11923,@nael,1
11924,predios,1
11925,ocupam,1
11926,adoro!,1
11927,fatos:@gazetadopovo,1
11928,veiculo,1
11929,procrastinacao,1
11930,@smergulhao,1
11931,compartilhamos,1
11932,regulamenta,1
11933,3020,1
11934,356,1
11935,#cantora..,1
11936,#aeroporto,1
11937,#surto,1
11938,#australia,1
11939,perry,1
11940,katy,1
11941,#gravida,1
11942,conciliar,1
11943,apurar,1
11944,@folha..,1
11945,@squareenix,1
11946,gente!registros,1
11947,#protecao,1
11948,teletrabal..,1
11949,selecionamos..,1
11950,ajuda-los,1
11951,atuando,1
11952,@bi44nca,1
11953,covid..,1
11954,infecao,1
11955,azemeis,1
11956,simoldes,1
11957,chouricas,1
11958,assar,1
11959,todos!espero,1
11960,estiver.#facilitandoideias..,1
11961,visuais,1
11962,perce..,1
11963,@dusheik,1
11964,#meeting..,1
11965,#aplicativos,1
11966,cruzeiro,1
11967,foi-lhes,1
11968,vossos,1
11969,todos...,1
11970,tosca,1
11971,#sextafeira13,1
11972,#es,1
11973,lage,1
11974,#sextafeira13vou,1
11975,hahahah,1
11976,falei:,1
11977,brincam,1
11978,@rphgzz,1
11979,@christianbfr,1
11980,#ffviiremake,1
11981,desembarque,1
11982,suspeita..,1
11983,ai!!,1
11984,85,1
11985,esvazie,1
11986,aprendizado,1
11987,carinha,1
11988,carinha?,1
11989,alura,1
11990,agencias..,1
11991,"exagero,ou",1
11992,#westworld,1
11993,descrentes,1
11994,#onlinejob..,1
11995,dica!#facilitacao,1
11996,cautela,1
11997,#health,1
11998,#hbo,1
11999,lugar?.fica,1
12000,compete,1
12001,#panico,1
12002,web.ja,1
12003,ensinou-nos,1
12004,tina,1
12005,coragem.o,1
12006,ferias!!!#quarentenacarioca#fiqueemcasa,1
12007,comigo:,1
12008,telefonema,1
12009,hashtag..,1
12010,*****,1
12011,16h...,1
12012,madureira,1
12013,escalado,1
12014,encara-la,1
12015,demonstracao,1
12016,fraqueza,1
12017,apertos,1
12018,isso.#covid19,1
12019,primeira!,1
12020,?viver,1
12021,deboas!#stayathome,1
12022,..#homeoffice,1
12023,noiada,1
12024,parte!????............#brasil,1
12025,portugal#fiqueemcasa,1
12026,2020??,1
12027,12:10,1
12028,@felipeneto,1
12029,caito,1
12030,@caitomainier,1
12031,@brkindle..,1
12032,@amazonbr,1
12033,cavalariano,1
12034,primado,1
12035,hacker:,1
12036,restricao:,1
12037,evito,1
12038,alastre,1
12039,vazio...coletividade,1
12040,tem?,1
12041,@gukkmins,1
12042,agressao,1
12043,partindo,1
12044,patenses,1
12045,djguuga,1
12046,nos!quem,1
12047,trabalhado..,1
12048,seamana,1
12049,proximo...,1
12050,contagio.isso,1
12051,#homoffice,1
12052,#curados,1
12053,pulmoes,1
12054,sequelas,1
12055,@twitchtweeting,1
12056,serie?,1
12057,perguntei,1
12058,?fogo?,1
12059,ti!,1
12060,contribui,1
12061,abracos!#temqueparar,1
12062,correto!!!,1
12063,@luizfelipeprota,1
12064,#planetaazul..,1
12065,#europa,1
12066,confinados,1
12067,viajar.....,1
12068,alternativa.veja,1
12069,tornou-se,1
12070,??#stayathome,1
12071,passar...a,1
12072,cigana,1
12073,loica,1
12074,#quarentenanaoeferias!,1
12075,comprinhas,1
12076,informatico,1
12077,lhes,1
12078,@lsarmiliato,1
12079,@peticaopublica,1
12080,#peticao,1
12081,#peticaopublica,1
12082,partilhem.#ficaemcasa,1
12083,assinem,1
12084,we..,1
12085,boomers,1
12086,visionario!,1
12087,withcoffee,1
12088,@em,1
12089,!!#covid,1
12090,@pontifex,1
12091,epicentros..,1
12092,lombardia,1
12093,jeremiah,1
12094,@pavanoso,1
12095,@hitmonvers,1
12096,advogados,1
12097,room,1
12098,#brasil????,1
12099,#taubate,1
12100,cabecasvoce,1
12101,vez!calma,1
12102,blog...,1
12103,comercio?????,1
12104,#desabafo..,1
12105,#coronovirus,1
12106,#polemica,1
12107,#critica,1
12108,marina,1
12109,testes!,1
12110,realizem,1
12111,#nessa,1
12112,#entretenimento,1
12113,portugues,1
12114,avm,1
12115,fossem,1
12116,15%,1
12117,raba,1
12118,aketa,1
12119,equipe!#facilitandoideias..,1
12120,enviados,1
12121,paineis,1
12122,preocupacoes.todos,1
12123,#covid19:..,1
12124,relacionados,1
12125,criamos,1
12126,#floripa,1
12127,#florianopolis,1
12128,home-office!,1
12129,euro..,1
12130,brandos,1
12131,bur..,1
12132,@marinamorena83,1
12133,morrem!,1
12134,??aviso,1
12135,@manelborgess,1
12136,agir.#portugal,1
12137,@amandpascoal,1
12138,@pmnc24,1
12139,@mattheusbradock,1
12140,veneral,1
12141,#crise..,1
12142,#williamparaiso,1
12143,crise...#willparaiso,1
12144,#meuestilodecor,1
12145,#inspiracao,1
12146,cuida,1
12147,cancioneiro,1
12148,terras,1
12149,amigoinclusive,1
12150,@djongadorge,1
12151,!@callofduty,1
12152,lmg,1
12153,#segundou..,1
12154,microfones,1
12155,extens..,1
12156,10-a,1
12157,anunciadas,1
12158,temporarias,1
12159,#forapyong!!!#fiqueemcasa,1
12160,continuidad..,1
12161,notici..,1
12162,criativa,1
12163,motivada,1
12164,@ritalobo!,1
12165,ar!!,1
12166,morre.??????,1
12167,ocara,1
12168,bebbiano..,1
12169,enterro,1
12170,fico.pensando,1
12171,reporteres,1
12172,bateria?,1
12173,boca..,1
12174,krlh,1
12175,bolssonaroooo,1
12176,modernizacao,1
12177,sinto?,1
12178,austria,1
12179,piorou,1
12180,piorando,1
12181,@nostaigioner,1
12182,tks,1
12183,'li,1
12184,instrumento,1
12185,piscina!,1
12186,comunicador,1
12187,lixo?,1
12188,faltar25%,1
12189,@andremarinho01,1
12190,piano,1
12191,identifica?,1
12192,editando,1
12193,'ninguem,1
12194,@4fers2,1
12195,lapis,1
12196,tematico,1
12197,panico!!!,1
12198,diferenca!!!,1
12199,colaboracao!!!,1
12200,bolsonaristas,1
12201,periodo?,1
12202,ambulantes,1
12203,banquetes,1
12204,ausentarmos,1
12205,morrerao,1
12206,idades,1
12207,analogico,1
12208,sozinho',1
12209,isto#homeoffice,1
12210,guitarra,1
12211,escolhida,1
12212,violao,1
12213,saco!que,1
12214,coitado,1
12215,dai.#fiqueemcasa,1
12216,proximo!#quarentena,1
12217,demonstre,1
12218,#tinderdate..,1
12219,stf...,1
12220,deus?!,1
12221,conf..,1
12222,pseudo,1
12223,gargante,1
12224,liberdade?#homeoffice,1
12225,liberado00h00:,1
12226,23h59:,1
12227,parar?,1
12228,cursinho,1
12229,stoodi,1
12230,conscientizacao.respeitoresponsabilidadeum,1
12231,concreta,1
12232,subiram,1
12233,#babybart..,1
12234,#fiqueemcasavou,1
12235,#semanadalucratividade,1
12236,#kids,1
12237,trabalhando...#homeoffice,1
12238,cowork,1
12239,@camposmello,1
12240,esperem,1
12241,futebol..,1
12242,amigos:#quarentena..,1
12243,promeiro,1
12244,liguemmmm,1
12245,despreparado!!!#fiqueemcasa..,1
12246,ilustracoes,1
12247,mundial#fiqueemcasa#quarentenanaoeferias..,1
12248,videoaulas,1
12249,arquivos,1
12250,??#quarenteen,1
12251,criatividade!,1
12252,hard!,1
12253,guento,1
12254,agendamento#covit19,1
12255,mediante,1
12256,comunicado:com,1
12257,impagavel,1
12258,globo??#89fm..,1
12259,despedido,1
12260,aconselhando,1
12261,@zeluizlhesdiz,1
12262,@dobalacobaco89,1
12263,hoje!#codvid19..,1
12264,livrou,1
12265,canalha,1
12266,nunca:,1
12267,perdoar,1
12268,quartopros,1
12269,jornalismo:-,1
12270,sobrecarga,1
12271,preencher,1
12272,mais!#covid19,1
12273,socializo,1
12274,controle.p.s.:,1
12275,gabsferreira,1
12276,#cfp,1
12277,sessoes,1
12278,psicologia,1
12279,remote,1
12280,espanhois,1
12281,aerobica,1
12282,instutor,1
12283,repassem!..,1
12284,flashes,1
12285,bbb20-..,1
12286,??#quarentenasempre,1
12287,"240g25,5",1
12288,diato,1
12289,#bbbto,1
12290,planeta:sem,1
12291,#artecontemporanea..,1
12292,#contemporaryart,1
12293,cm#artbrut,1
12294,n.1pva,1
12295,nese,1
12296,autorretratoisolamento,1
12297,@casavoguebrasil,1
12298,vogue,1
12299,caralh0oo,1
12300,faxo,1
12301,queta,1
12302,chacara,1
12303,taubate,1
12304,|..,1
12305,observar,1
12306,saber..,1
12307,@soydioguito,1
12308,#comunicado,1
12309,cecilia,1
12310,poupar,1
12311,#irresponsables..,1
12312,dizimo,1
12313,respeito!praticar,1
12314,adorei:,1
12315,cervejinha,1
12316,milico???..,1
12317,sedentaria..,1
12318,ditadura..,1
12319,pelamor,1
12320,arbitraria,1
12321,limit,1
12322,screen,1
12323,coletiva.#ficaemcasa,1
12324,'estava,1
12325,enlatados?,1
12326,alinhamento,1
12327,@pmmacapa,1
12328,divulgou,1
12329,@governodoamapa,1
12330,#puzzle,1
12331,#unicef,1
12332,puzzlea,1
12333,pintou,1
12334,madalena..,1
12335,pinheiros,1
12336,granizo,1
12337,intensa,1
12338,''sentadao'',1
12339,zapping,1
12340,conscientize,1
12341,pessoa.principalmente,1
12342,fechassem,1
12343,ageis,1
12344,viseu,1
12345,aplausos,1
12346,????????#coronaday,1
12347,aproxima,1
12348,sky!#quarentena#quarentenacomsky#sky#skybrasil,1
12349,serio?valeu,1
12350,outra!,1
12351,amigos..,1
12352,8#iphone..,1
12353,inscritos,1
12354,100000,1
12355,uti.#fiqueemcasa,1
12356,#sopa,1
12357,#soup,1
12358,estarm..,1
12359,voltaram,1
12360,autores,1
12361,uniformes..,1
12362,"03,..",1
12363,18:30h,1
12364,vivo'',1
12365,''ao,1
12366,japeri,1
12367,'trem,1
12368,#quarentena.sentimento,1
12369,bordo:,1
12370,#spotify!,1
12371,#mpb,1
12372,#filtro,1
12373,'''firmeza'',1
12374,frustradas,1
12375,da-me,1
12376,restringem,1
12377,bombar:,1
12378,sor..,1
12379,#nhe,1
12380,gutz,1
12381,-feitoalmoco,1
12382,camarote,1
12383,sambao,1
12384,almeirim,1
12385,isolamento!#stayhome,1
12386,vir..,1
12387,escusam,1
12388,skksks#covid?19..,1
12389,eu...!,1
12390,pipoqueira,1
12391,olegario,1
12392,@andrefran,1
12393,techno,1
12394,soft,1
12395,#protejamosvelhinhos,1
12396,entendeu:,1
12397,-feitotrabalho,1
12398,feitobora,1
12399,#ovar,1
12400,netflix#metas#isolamento,1
12401,congratulam,1
12402,apen..,1
12403,cuomo,1
12404,600,1
12405,direcao,1
12406,remam,1
12407,alcanca,1
12408,unida,1
12409,equipa,1
12410,?uma,1
12411,#net,1
12412,#quarentena?duvido..,1
12413,??carioca,1
12414,#edicao14,1
12415,baixada,1
